velocidad,combustible,viento,anomalias,factor_velocidad,factor_combustible,factor_viento,factor_anomalias,indice_desempeno,exito
7667.021814632131,505934.08951774845,8.510027843303424,1,0.982951514696427,1,0.8434956307910094,0.7788007830714049,0.9263175313766818,True
7660.849392965677,494430.2832118286,27.57099139348568,1,0.9821601785853432,0.9888605664236573,0.5761312222249377,0.7788007830714049,0.8825940723799889,True
7895.9285879867975,506380.4779744831,2.3192702345043363,0,1,1,0.954673955459572,1.0,0.9932010933189357,True
7833.767808237353,499904.84877640905,11.229057368880666,2,1,0.9998096975528181,0.7988507494262554,0.6065306597126334,0.8910766536223105,True
7692.421453051813,506631.33570577676,0.5347044506785767,1,0.9862078785963863,1,0.9893628894644934,0.7788007830714049,0.9493373475426902,True
7957.385424411956,498416.47099379526,0.5187232683798432,1,1,0.9968329419875905,0.9896791637800985,0.7788007830714049,0.9532619137775729,True
7823.6092586153945,496647.2093705832,3.3754789776424428,0,1,0.9932944187411663,0.9347187663853175,1.0,0.9881961405801474,True
7951.267692127972,506837.90268788347,10.561481992456699,0,1,1,0.80958813183659,1.0,0.9714382197754885,True
7816.47915863252,499613.3003291599,7.737417893131971,0,1,0.9992266006583198,0.856630714747335,1.0,0.9782625874095963,True
7784.782420777525,501492.3665930899,13.616966857542,1,0.9980490283048109,1,0.7615957794942084,0.7788007830714049,0.9193166834450961,True
7765.050376734343,494459.7168082886,0.6666321148628912,0,0.9955192790685056,0.9889194336165772,0.9867558436908458,1.0,0.993120954312577,True
7713.485211223966,501644.2271329906,11.566106675207948,3,0.988908360413329,1,0.7934838171384078,0.4723665527410147,0.8596138092636292,True
7797.074834789713,504477.6277832714,10.073339382077034,1,0.999624978819194,1,0.8175307292328414,0.7788007830714049,0.928258508585925,True
7834.935369924239,489693.47688995337,0.0965720977685571,1,1,0.9793869537799067,0.9980704220783583,0.7788007830714049,0.9492868060600066,True
7751.164032106189,497573.5195011294,10.909023899990386,0,0.9937389784751524,0.9951470390022588,0.8039803278105763,1.0,0.9669498033385673,True
7668.228898937145,495778.84889783326,0.7389548953271194,0,0.9831062690945057,0.9915576977956665,0.9853295769301966,1.0,0.9893539400613063,True
8065.505896074039,503828.71635517775,7.09654760499448,0,1,1,0.8676811659800541,1.0,0.9801521748970081,True
7761.965210982793,496258.66829887003,19.847321889473132,2,0.995123744997794,0.9925173365977401,0.6723700382937399,0.6065306597126334,0.8682101494151376,True
7860.292878563919,491131.1309595118,3.588815573123345,0,1,0.9822622619190235,0.9307390681884384,1.0,0.9842895388039727,True
7762.957633024185,497713.10851993784,9.142540380754106,1,0.9952509785928443,0.9954262170398757,0.8328924076728199,0.7788007830714049,0.9276597253846621,True
7661.106029879958,501430.82852997875,9.070489746696701,0,0.9821930807538408,1,0.8340934813676835,1.0,0.9688816004689969,True
7829.419216782565,508068.98869524157,0.5451927868456644,0,1,1,0.9891553758184642,1.0,0.9983733063727696,True
7972.139064642511,503720.7673783754,2.4352334662279977,1,1,1,0.9524623795234861,0.7788007830714049,0.9486295135428038,True
